traversal,profile,method,n_runs,ape_raw_rmse_mean,ape_raw_rmse_std,ape_align_rmse_mean,ape_align_rmse_std,row_correct_fraction_mean,row_correct_fraction_std,failure_rate_mean,failure_rate_std,wrong_row_duration_sec_mean,wrong_row_duration_sec_std,cross_track_mean_mean,cross_track_mean_std,speed_mean_mean,speed_mean_std,accel_rms_mean,accel_rms_std
rh1,nominal,AMCL+NoisyGNSS,3,2.029566697943848,0.02679543777208014,1.604987186570612,1.3636180761385836e-05,0.6159600997506235,0.0,0.38403990024937656,0.0,165.0721755027771,0.0,1.3542729314294804,6.485274740642422e-06,0.6395193006088866,3.5643393190918244e-07,0.37375363963402436,2.3475044005150707e-09
rh1,nominal,NoisyGNSS,3,1.3043671350600439,0.05955182434397505,1.276935090051465,0.06548314278269532,0.7042606516290726,0.0301447260696219,0.29573934837092725,0.030144726069621913,472.0,48.11098280711657,1.4590788316007703,0.08848201363069538,0.33338779705431665,0.01633546042973852,0.07122663727793559,0.008401385423600307
rh1,nominal,RTAB RGB+NoisyGNSS,3,39.4762085360599,0.044776722202311985,6.412016156396611,1.628782061462162e-05,0.376657824933687,0.0,0.623342175066313,0.0,259.529723405838,0.0,5.350225842464186,1.335185785006365e-05,0.606831597149997,6.943829498247742e-06,0.03543082852672694,2.4634351410846333e-06
rh1,nominal,RTAB RGBD+NoisyGNSS,3,39.44098448335884,0.04470095963274202,6.4544523729369,1.5454756129341144e-05,0.3763157894736842,0.0,0.6236842105263158,0.0,259.9646246433258,0.0,5.374261932480819,1.2824281154754635e-05,0.6049353988362258,7.087075886786861e-06,0.03606998197783178,1.1482628161676888e-05
rh1,nominal,SLPF,3,0.9114377777330084,0.0856129269795695,0.8565598887809829,0.07658123283854362,0.7451963241436926,0.03037537002957031,0.2548036758563074,0.03037537002957033,406.6666666666667,48.47909056719425,1.3191820645087773,0.07476485901840452,0.16881097560171063,0.0008312863187795197,0.03192272016256948,0.00021872248407198524
rh1,outage_10s,AMCL+NoisyGNSS,3,2.029566697943848,0.02679543777208014,1.604987186570612,1.3636180761385836e-05,0.6159600997506235,0.0,0.38403990024937656,0.0,165.0721755027771,0.0,1.3542729314294804,6.485274740642422e-06,0.6395193006088866,3.5643393190918244e-07,0.37375363963402436,2.3475044005150707e-09
rh1,outage_10s,NoisyGNSS,3,1.4679776835773684,0.26439436045037873,1.442084205589678,0.27110458947821753,0.7062289562289562,0.027379555500489205,0.29377104377104374,0.027379555500489233,473.3333333333333,40.83571421630281,1.4573090941566538,0.09873679211147947,0.3369783614667889,0.021229762431796664,0.0773806372726455,0.01627794149495828
rh1,outage_10s,RTAB RGB+NoisyGNSS,3,39.4762085360599,0.044776722202311985,6.412016156396611,1.628782061462162e-05,0.376657824933687,0.0,0.623342175066313,0.0,259.529723405838,0.0,5.350225842464186,1.335185785006365e-05,0.606831597149997,6.943829498247742e-06,0.03543082852672694,2.4634351410846333e-06
rh1,outage_10s,RTAB RGBD+NoisyGNSS,3,39.44098448335884,0.04470095963274202,6.4544523729369,1.5454756129341144e-05,0.3763157894736842,0.0,0.6236842105263158,0.0,259.9646246433258,0.0,5.374261932480819,1.2824281154754635e-05,0.6049353988362258,7.087075886786861e-06,0.03606998197783178,1.1482628161676888e-05
rh1,outage_10s,SLPF,3,0.9658771373381358,0.0699150110369349,0.910188734312066,0.07256297372273215,0.7485380116959064,0.04912678505593701,0.25146198830409355,0.049126785055937025,401.3333333333333,78.4063489492755,1.300357672318907,0.09208109878908027,0.1695484833550044,0.0013835655990919499,0.03204529064082103,0.00023699227792920832
