%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1756813304979390000,364,1756813304979390000,map,8.80281328102,-7.82419646059,0.0,0.0,0.0,0.788366021278,0.615206482812,0.0306601360399,-0.00622221877272,0.0,0.0,0.0,0.0,-0.00622221877272,0.073571833112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00529849200418
1756813306512135000,365,1756813306512135000,map,9.23752527099,-8.65802892789,0.0,0.0,0.0,0.929288400508,0.36935493591,0.0506375817127,-0.00604739973376,0.0,0.0,0.0,0.0,-0.00604739973376,0.0868955284884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328021273094
1756813307312205000,366,1756813307312205000,map,9.60128424018,-8.96817154979,0.0,0.0,0.0,0.980937231173,0.194324853012,0.0642873487563,0.00768175453568,0.0,0.0,0.0,0.0,0.00768175453568,0.100793266155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400001678756
1756813308912403000,367,1756813308912403000,map,10.5240765377,-9.06039456193,0.0,0.0,0.0,-0.990070593357,0.140571050252,0.0822294331851,0.0407203511206,0.0,0.0,0.0,0.0,0.0407203511206,0.18148808719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524147583346
1756813310112521000,368,1756813310112521000,map,11.1623516462,-8.79317500014,0.0,0.0,0.0,-0.937266028476,0.348614962192,0.0827070363978,0.0475582523674,0.0,0.0,0.0,0.0,0.0475582523674,0.251692500627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480696821889
1756813311112812000,369,1756813311112812000,map,11.5124540761,-8.29326291887,0.0,0.0,0.0,-0.810059809078,0.586347256937,0.0694647047258,-0.00125782960745,0.0,0.0,0.0,0.0,-0.00125782960745,0.32955342085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519547801371
1756813312045740000,370,1756813312045740000,map,11.6215456593,-7.72614871836,0.0,0.0,0.0,-0.659693156736,0.751535055041,0.0959859481605,-0.0359801423112,0.0,0.0,0.0,0.0,-0.0359801423112,0.32178770065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486883520058
1756813312912940000,371,1756813312912940000,map,11.3999968764,-7.15412963249,0.0,0.0,0.0,-0.453458943999,0.891277165705,0.181994934509,-0.110595381526,0.0,0.0,0.0,0.0,-0.110595381526,0.328473024464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0660585970355
1756813313979885000,372,1756813313979885000,map,10.9199274566,-6.75750677382,0.0,0.0,0.0,-0.187337790067,0.982295552475,0.346809496448,-0.156268811279,0.0,0.0,0.0,0.0,-0.156268811279,0.272038551631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0920065559101
1756813315511910000,373,1756813315511910000,map,10.1974816746,-6.46193337703,0.0,0.0,0.0,-0.185538917995,0.982636916622,0.443443146365,-0.0977318442415,0.0,0.0,0.0,0.0,-0.0977318442415,0.204570386493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116952665769
